depth	v0z0	v0z1	v0z2	v0z3	v0z4	v1z0	v1z1	v1z2	v1z3	v1z4	v2z0	v2z1	v2z2	v2z3	v2z4	v3z0	v3z1	v3z2	v3z3	v3z4	v4z0	v4z1	v4z2	v4z3	v4z4
18	131072	0	0	65536	65536	129024	10240	4096	57344	61440	131072	8192	16384	49152	57344	131072	16384	0	65536	49152	122880	8192	16384	65536	49152
18	131072	0	0	65536	65536	131072	16384	0	65536	49152	131072	4096	8192	57344	61440	131072	0	16384	65536	49152	122880	8192	16384	65536	49152
18	131072	0	0	65536	65536	131072	8192	16384	49152	57344	131072	0	16384	49152	65536	131072	0	16384	65536	49152	122880	8192	16384	65536	49152
18	131072	0	0	65536	65536	129024	10240	4096	57344	61440	131072	0	16384	49152	65536	122880	8192	16384	65536	49152	122880	8192	16384	49152	65536
18	131072	0	0	65536	65536	129024	10240	4096	57344	61440	126976	4096	8192	57344	65536	122880	8192	16384	65536	49152	114688	16384	0	65536	65536
18	131072	0	0	65536	65536	131072	16384	0	49152	65536	129024	10240	4096	57344	61440	131072	16384	0	65536	49152	114688	16384	0	65536	65536
18	131072	0	0	65536	65536	129024	10240	4096	57344	61440	126976	4096	8192	65536	57344	131072	16384	0	65536	49152	114688	16384	0	65536	65536
18	118784	4096	8192	57344	73728	114688	16384	0	65536	65536	118784	12288	8192	57344	65536	131072	0	0	65536	65536	114688	0	16384	65536	65536
18	131072	0	0	65536	65536	114688	16384	0	65536	65536	126976	4096	8192	57344	65536	126976	4096	8192	65536	57344	114688	0	16384	65536	65536
18	131072	0	0	65536	65536	114688	16384	0	65536	65536	126976	4096	8192	65536	57344	118784	4096	8192	73728	57344	114688	0	16384	65536	65536
18	131072	0	0	65536	65536	126976	4096	8192	57344	65536	131072	0	16384	49152	65536	122880	8192	16384	65536	49152	114688	0	16384	65536	65536
18	131072	0	0	65536	65536	126976	4096	8192	65536	57344	131072	0	16384	49152	65536	131072	0	16384	65536	49152	114688	0	16384	65536	65536
18	131072	0	0	65536	65536	122880	8192	0	65536	65536	114688	0	16384	65536	65536	118784	4096	8192	73728	57344	114688	0	0	81920	65536
18	131072	0	0	65536	65536	122880	8192	0	65536	65536	122880	0	8192	65536	65536	114688	0	0	81920	65536	114688	0	0	65536	81920
18	122880	0	8192	65536	65536	122880	8192	0	65536	65536	114688	0	16384	65536	65536	114688	0	0	81920	65536	114688	0	0	65536	81920
18	122880	8192	0	65536	65536	114688	16384	0	65536	65536	114688	8192	8192	65536	65536	114688	0	0	81920	65536	114688	0	0	65536	81920
18	122880	8192	0	65536	65536	114688	8192	8192	65536	65536	114688	0	16384	65536	65536	114688	0	0	81920	65536	114688	0	0	65536	81920
18	114688	0	0	65536	81920	114688	16384	0	65536	65536	114688	0	16384	65536	65536	114688	0	0	81920	65536	110592	4096	8192	65536	73728
18	114688	0	0	65536	81920	114688	16384	0	65536	65536	110592	4096	8192	65536	73728	114688	0	0	81920	65536	106496	8192	0	65536	81920
18	114688	0	0	65536	81920	106496	8192	0	65536	81920	114688	0	16384	65536	65536	114688	0	0	81920	65536	106496	0	8192	65536	81920
18	114688	0	0	65536	81920	106496	8192	0	65536	81920	106496	0	8192	65536	81920	114688	0	0	81920	65536	98304	0	0	65536	98304
18	114688	0	0	81920	65536	106496	8192	0	73728	73728	114688	0	16384	65536	65536	106496	8192	0	81920	65536	98304	0	0	81920	81920
18	114688	0	0	81920	65536	106496	8192	0	81920	65536	114688	0	16384	65536	65536	106496	0	8192	81920	65536	98304	0	0	81920	81920
18	114688	0	0	81920	65536	114688	16384	0	65536	65536	114688	0	16384	65536	65536	106496	8192	0	73728	73728	106496	0	0	73728	81920
18	114688	0	0	81920	65536	106496	8192	0	73728	73728	114688	0	16384	65536	65536	98304	0	0	81920	81920	106496	0	0	73728	81920
18	106496	0	0	73728	81920	114688	16384	0	65536	65536	114688	0	16384	65536	65536	98304	0	0	81920	81920	106496	8192	0	65536	81920
18	106496	0	0	73728	81920	106496	8192	0	65536	81920	114688	0	16384	65536	65536	98304	0	0	81920	81920	98304	0	0	65536	98304
18	114688	0	16384	65536	65536	114688	16384	0	65536	65536	106496	8192	8192	65536	73728	98304	0	16384	81920	65536	106496	0	8192	65536	81920
18	106496	0	8192	65536	81920	114688	16384	0	65536	65536	98304	0	16384	65536	81920	98304	0	16384	81920	65536	106496	8192	0	65536	81920
18	106496	0	8192	65536	81920	106496	8192	0	65536	81920	98304	0	16384	65536	81920	98304	0	16384	81920	65536	98304	0	0	65536	98304
18	106496	0	8192	73728	73728	114688	16384	0	65536	65536	98304	0	16384	81920	65536	106496	0	8192	81920	65536	98304	0	0	81920	81920
18	106496	0	8192	81920	65536	114688	16384	0	65536	65536	98304	0	16384	81920	65536	106496	8192	0	81920	65536	98304	0	0	81920	81920
18	114688	0	16384	65536	65536	114688	16384	0	65536	65536	98304	0	16384	81920	65536	106496	0	8192	73728	73728	106496	0	8192	65536	81920
18	106496	0	8192	73728	73728	114688	16384	0	65536	65536	98304	0	16384	81920	65536	98304	0	0	81920	81920	106496	0	8192	65536	81920
18	106496	0	8192	65536	81920	114688	16384	0	65536	65536	98304	0	16384	81920	65536	98304	0	0	81920	81920	106496	8192	0	65536	81920
18	106496	0	8192	65536	81920	106496	8192	0	65536	81920	98304	0	16384	81920	65536	98304	0	0	81920	81920	98304	0	0	65536	98304
18	106496	8192	0	65536	81920	98304	16384	0	65536	81920	98304	8192	8192	65536	81920	98304	16384	0	81920	65536	98304	0	0	65536	98304
18	106496	8192	0	73728	73728	98304	16384	0	81920	65536	98304	16384	16384	65536	65536	98304	0	0	81920	81920	106496	8192	0	65536	81920
18	106496	8192	0	65536	81920	98304	16384	0	81920	65536	98304	16384	16384	65536	65536	98304	0	0	81920	81920	98304	8192	0	73728	81920
18	114688	16384	0	65536	65536	98304	16384	16384	65536	65536	106496	8192	8192	65536	73728	98304	0	16384	81920	65536	106496	8192	0	65536	81920
18	106496	8192	8192	65536	73728	98304	16384	16384	65536	65536	98304	0	16384	65536	81920	98304	0	16384	81920	65536	106496	8192	0	65536	81920
18	106496	8192	0	65536	81920	98304	16384	16384	65536	65536	98304	0	16384	65536	81920	98304	0	16384	81920	65536	98304	8192	8192	65536	81920
18	106496	8192	0	65536	81920	98304	8192	8192	65536	81920	98304	0	16384	65536	81920	98304	0	16384	81920	65536	98304	0	0	65536	98304
18	114688	16384	0	65536	65536	98304	16384	16384	65536	65536	106496	8192	8192	73728	65536	98304	0	0	81920	81920	106496	8192	0	65536	81920
18	106496	8192	8192	73728	65536	98304	16384	16384	65536	65536	98304	0	16384	81920	65536	98304	0	0	81920	81920	106496	8192	0	65536	81920
18	106496	8192	0	65536	81920	98304	16384	16384	65536	65536	98304	0	16384	81920	65536	98304	0	0	81920	81920	98304	8192	8192	65536	81920
18	106496	8192	0	65536	81920	98304	8192	8192	65536	81920	98304	0	16384	81920	65536	98304	0	0	81920	81920	98304	0	0	65536	98304
18	98304	0	0	81920	81920	98304	16384	0	65536	81920	98304	0	16384	65536	81920	98304	0	0	98304	65536	94208	4096	8192	81920	73728
18	98304	0	0	81920	81920	98304	16384	0	65536	81920	98304	0	16384	65536	81920	94208	4096	8192	81920	73728	90112	8192	16384	65536	81920
18	98304	0	16384	65536	81920	98304	16384	0	65536	81920	98304	8192	16384	65536	73728	98304	0	16384	81920	65536	90112	8192	16384	65536	81920
18	98304	0	16384	65536	81920	98304	16384	0	65536	81920	98304	0	16384	81920	65536	98304	0	0	98304	65536	94208	4096	8192	81920	73728
18	98304	0	16384	65536	81920	98304	16384	0	65536	81920	98304	0	16384	81920	65536	94208	4096	8192	81920	73728	90112	8192	16384	65536	81920
18	98304	16384	0	65536	81920	98304	16384	0	81920	65536	98304	16384	16384	65536	65536	98304	0	0	98304	65536	94208	4096	8192	81920	73728
18	98304	16384	0	65536	81920	98304	16384	0	81920	65536	98304	16384	16384	65536	65536	94208	4096	8192	81920	73728	90112	8192	16384	65536	81920
18	98304	16384	0	65536	81920	98304	16384	16384	65536	65536	98304	8192	16384	65536	73728	98304	0	16384	81920	65536	90112	8192	16384	65536	81920
18	98304	16384	0	65536	81920	98304	16384	16384	65536	65536	98304	0	16384	81920	65536	98304	0	0	98304	65536	94208	4096	8192	81920	73728
18	98304	16384	0	65536	81920	98304	16384	16384	65536	65536	98304	0	16384	81920	65536	94208	4096	8192	81920	73728	90112	8192	16384	65536	81920
18	98304	0	0	81920	81920	98304	16384	0	65536	81920	90112	8192	16384	65536	81920	94208	4096	8192	81920	73728	90112	8192	0	81920	81920
18	98304	0	0	81920	81920	98304	16384	0	65536	81920	94208	4096	8192	81920	73728	98304	0	0	98304	65536	90112	8192	0	81920	81920
18	98304	16384	0	65536	81920	98304	16384	0	81920	65536	90112	8192	16384	65536	81920	94208	4096	8192	81920	73728	90112	8192	0	81920	81920
18	98304	16384	0	65536	81920	98304	16384	0	81920	65536	94208	4096	8192	81920	73728	98304	0	0	98304	65536	90112	8192	0	81920	81920
18	98304	0	0	65536	98304	90112	8192	0	81920	81920	90112	8192	16384	65536	81920	98304	0	0	81920	81920	90112	0	8192	81920	81920
18	98304	0	0	81920	81920	90112	8192	0	81920	81920	90112	8192	16384	65536	81920	98304	0	0	98304	65536	90112	0	8192	81920	81920
18	98304	0	0	81920	81920	90112	8192	16384	65536	81920	98304	0	16384	65536	81920	98304	0	0	98304	65536	90112	0	8192	81920	81920
18	98304	0	16384	65536	81920	90112	8192	16384	65536	81920	98304	0	16384	81920	65536	98304	0	0	98304	65536	90112	0	8192	81920	81920
18	98304	0	0	65536	98304	90112	8192	0	81920	81920	90112	0	8192	81920	81920	98304	0	0	81920	81920	81920	0	0	81920	98304
18	98304	0	0	81920	81920	90112	8192	0	81920	81920	90112	0	8192	81920	81920	98304	0	0	98304	65536	81920	0	0	81920	98304
18	16384	0	0	131072	114688	8192	8192	0	122880	122880	16384	0	16384	114688	114688	8192	8192	0	131072	114688	0	0	0	131072	131072
18	16384	0	0	131072	114688	8192	8192	0	131072	114688	16384	0	16384	114688	114688	8192	0	8192	131072	114688	0	0	0	131072	131072
18	94208	8192	0	86016	73728	90112	16384	0	73728	81920	98304	0	16384	81920	65536	90112	16384	16384	73728	65536	90112	0	16384	73728	81920
18	98304	0	0	98304	65536	94208	8192	0	86016	73728	90112	0	16384	73728	81920	90112	16384	16384	73728	65536	86016	8192	8192	77824	81920
18	94208	8192	0	86016	73728	90112	16384	0	73728	81920	90112	0	16384	73728	81920	90112	16384	16384	73728	65536	86016	8192	8192	77824	81920
18	98304	0	0	98304	65536	90112	16384	0	73728	81920	90112	0	16384	73728	81920	86016	8192	8192	77824	81920	90112	0	0	90112	81920
18	90112	0	0	90112	81920	90112	16384	0	73728	81920	90112	0	16384	73728	81920	86016	8192	8192	77824	81920	81920	0	0	81920	98304
18	98304	0	0	98304	65536	90112	16384	0	73728	81920	86016	8192	8192	77824	81920	81920	16384	0	81920	81920	90112	0	0	90112	81920
18	90112	0	0	90112	81920	90112	16384	0	73728	81920	86016	8192	8192	77824	81920	81920	16384	0	81920	81920	81920	0	0	81920	98304
18	90112	0	0	90112	81920	81920	16384	0	81920	81920	86016	8192	8192	77824	81920	81920	16384	16384	81920	65536	81920	0	0	81920	98304
18	86016	8192	8192	77824	81920	81920	16384	0	81920	81920	77824	16384	16384	69632	81920	81920	16384	16384	81920	65536	81920	0	0	81920	98304
18	81920	16384	16384	81920	65536	81920	16384	0	81920	81920	73728	16384	16384	57344	98304	73728	24576	16384	73728	73728	73728	16384	16384	73728	81920
18	81920	16384	16384	81920	65536	81920	16384	0	81920	81920	77824	16384	16384	69632	81920	73728	16384	16384	73728	81920	81920	0	0	81920	98304
18	81920	0	16384	81920	81920	81920	16384	16384	81920	65536	77824	8192	24576	69632	81920	73728	8192	24576	73728	81920	73728	16384	16384	57344	98304
18	90112	0	0	90112	81920	81920	16384	16384	81920	65536	86016	8192	8192	77824	81920	81920	0	16384	81920	81920	81920	0	0	81920	98304
18	86016	8192	8192	77824	81920	81920	16384	16384	81920	65536	77824	16384	16384	69632	81920	81920	0	16384	81920	81920	81920	0	0	81920	98304
18	81920	0	16384	81920	81920	81920	16384	16384	81920	65536	77824	16384	16384	69632	81920	73728	8192	24576	73728	81920	81920	0	0	81920	98304
18	81920	16384	16384	81920	65536	73728	16384	16384	73728	81920	77824	16384	16384	69632	81920	73728	8192	24576	73728	81920	81920	0	0	81920	98304
18	98304	0	0	98304	65536	94208	8192	8192	86016	65536	90112	0	16384	73728	81920	81920	0	16384	81920	81920	86016	8192	8192	77824	81920
18	98304	0	0	98304	65536	86016	8192	8192	77824	81920	90112	0	16384	73728	81920	81920	0	16384	81920	81920	90112	0	0	90112	81920
18	90112	0	0	90112	81920	86016	8192	8192	77824	81920	90112	0	16384	73728	81920	81920	0	16384	81920	81920	81920	0	0	81920	98304
18	90112	0	0	90112	81920	81920	16384	0	81920	81920	81920	8192	8192	81920	81920	73728	16384	0	90112	81920	81920	0	0	81920	98304
18	90112	0	0	90112	81920	73728	16384	0	90112	81920	81920	8192	8192	81920	81920	81920	0	0	98304	81920	81920	0	0	81920	98304
18	81920	0	0	98304	81920	73728	16384	0	90112	81920	81920	8192	8192	81920	81920	73728	8192	8192	90112	81920	81920	0	0	81920	98304
18	81920	0	0	98304	81920	73728	16384	0	90112	81920	73728	8192	8192	90112	81920	69632	8192	0	94208	90112	81920	0	0	81920	98304
18	81920	0	0	98304	81920	69632	8192	0	94208	90112	73728	8192	8192	90112	81920	65536	0	0	98304	98304	81920	0	0	81920	98304
18	81920	8192	8192	81920	81920	73728	16384	0	90112	81920	65536	16384	16384	81920	81920	73728	8192	8192	90112	81920	81920	0	0	81920	98304
18	73728	8192	8192	90112	81920	73728	16384	0	90112	81920	65536	16384	16384	81920	81920	65536	8192	8192	90112	90112	81920	0	0	81920	98304
18	73728	8192	8192	90112	81920	73728	16384	0	90112	81920	65536	8192	8192	90112	90112	65536	0	0	98304	98304	81920	0	0	81920	98304
18	77824	8192	0	86016	90112	73728	16384	0	90112	81920	73728	8192	8192	81920	90112	65536	0	0	98304	98304	65536	16384	0	81920	98304
18	73728	8192	8192	81920	90112	73728	16384	0	90112	81920	65536	8192	8192	90112	90112	65536	0	0	98304	98304	65536	16384	0	81920	98304
18	73728	16384	0	90112	81920	65536	16384	0	98304	81920	65536	8192	8192	90112	90112	65536	0	0	98304	98304	65536	16384	0	81920	98304
18	90112	0	0	90112	81920	81920	8192	8192	81920	81920	81920	0	16384	81920	81920	73728	0	16384	90112	81920	81920	0	0	81920	98304
18	90112	0	0	90112	81920	81920	8192	8192	81920	81920	73728	0	16384	90112	81920	81920	0	0	98304	81920	81920	0	0	81920	98304
18	81920	0	0	98304	81920	81920	8192	8192	81920	81920	73728	0	16384	90112	81920	73728	8192	8192	90112	81920	81920	0	0	81920	98304
18	81920	0	0	98304	81920	73728	8192	8192	90112	81920	73728	0	16384	90112	81920	69632	0	8192	94208	90112	81920	0	0	81920	98304
18	81920	0	0	98304	81920	73728	8192	8192	90112	81920	69632	0	8192	94208	90112	65536	0	0	98304	98304	81920	0	0	81920	98304
18	81920	8192	8192	81920	81920	65536	16384	16384	81920	81920	73728	0	16384	90112	81920	73728	8192	8192	90112	81920	81920	0	0	81920	98304
18	73728	8192	8192	90112	81920	65536	16384	16384	81920	81920	73728	0	16384	90112	81920	65536	8192	8192	90112	90112	81920	0	0	81920	98304
18	73728	8192	8192	90112	81920	65536	8192	8192	90112	90112	73728	0	16384	90112	81920	65536	0	0	98304	98304	81920	0	0	81920	98304
18	81920	0	0	81920	98304	73728	8192	8192	81920	90112	73728	0	16384	90112	81920	65536	0	0	98304	98304	65536	8192	8192	81920	98304
18	73728	8192	8192	81920	90112	65536	16384	16384	81920	81920	73728	0	16384	90112	81920	65536	0	0	98304	98304	65536	8192	8192	81920	98304
18	73728	0	16384	90112	81920	65536	16384	16384	81920	81920	65536	8192	24576	81920	81920	65536	0	0	98304	98304	65536	8192	8192	81920	98304
18	77824	0	8192	86016	90112	65536	8192	8192	81920	98304	73728	0	16384	90112	81920	65536	0	0	98304	98304	65536	0	16384	81920	98304
18	73728	0	16384	90112	81920	65536	8192	8192	81920	98304	65536	8192	24576	81920	81920	65536	0	0	98304	98304	65536	0	16384	81920	98304
18	73728	0	16384	90112	81920	65536	8192	24576	81920	81920	65536	0	16384	98304	81920	65536	0	0	98304	98304	65536	0	16384	81920	98304
18	65536	0	0	98304	98304	65536	16384	0	98304	81920	65536	4096	8192	94208	90112	57344	8192	8192	98304	90112	65536	16384	0	81920	98304
18	65536	0	0	98304	98304	65536	8192	0	98304	90112	57344	8192	8192	98304	90112	49152	16384	0	98304	98304	65536	16384	0	81920	98304
18	65536	0	0	98304	98304	65536	16384	0	81920	98304	65536	4096	8192	94208	90112	57344	8192	8192	98304	90112	65536	0	16384	81920	98304
18	65536	0	0	98304	98304	65536	8192	16384	90112	81920	65536	0	16384	98304	81920	57344	8192	8192	98304	90112	65536	0	16384	81920	98304
18	65536	0	0	98304	98304	65536	16384	0	81920	98304	57344	8192	8192	98304	90112	49152	16384	0	98304	98304	49152	16384	8192	90112	98304
18	65536	0	0	98304	98304	65536	16384	0	81920	98304	57344	8192	8192	98304	90112	57344	8192	4096	94208	98304	65536	0	16384	81920	98304
18	65536	0	0	98304	98304	49152	16384	0	98304	98304	57344	8192	8192	98304	90112	49152	0	16384	98304	98304	49152	16384	8192	90112	98304
18	65536	0	0	98304	98304	57344	8192	4096	94208	98304	57344	8192	8192	98304	90112	49152	0	16384	98304	98304	65536	0	16384	81920	98304
18	65536	0	0	98304	98304	57344	8192	8192	98304	90112	65536	0	8192	98304	90112	49152	0	16384	98304	98304	65536	0	16384	81920	98304
18	65536	0	0	98304	98304	49152	16384	0	98304	98304	49152	16384	8192	90112	98304	49152	0	16384	98304	98304	57344	8192	0	90112	106496
18	65536	0	0	98304	98304	57344	8192	4096	94208	98304	65536	0	16384	81920	98304	49152	0	16384	98304	98304	57344	8192	0	90112	106496
18	65536	0	0	98304	98304	57344	8192	0	90112	106496	65536	0	16384	81920	98304	49152	0	16384	98304	98304	57344	0	8192	90112	106496
18	65536	0	0	98304	98304	57344	8192	0	98304	98304	57344	0	8192	98304	98304	49152	0	0	114688	98304	49152	0	0	98304	114688
18	57344	0	8192	98304	98304	57344	8192	0	98304	98304	49152	0	16384	98304	98304	49152	0	0	114688	98304	49152	0	0	98304	114688
18	57344	8192	0	98304	98304	49152	16384	0	98304	98304	49152	8192	8192	98304	98304	49152	0	0	114688	98304	49152	0	0	98304	114688
18	57344	8192	0	98304	98304	49152	8192	8192	98304	98304	49152	0	16384	98304	98304	49152	0	0	114688	98304	49152	0	0	98304	114688
18	49152	0	0	114688	98304	49152	16384	0	98304	98304	49152	0	16384	98304	98304	45056	4096	8192	106496	98304	49152	0	0	98304	114688
18	49152	0	0	114688	98304	49152	16384	0	98304	98304	45056	4096	8192	106496	98304	40960	8192	0	114688	98304	49152	0	0	98304	114688
18	49152	0	0	114688	98304	40960	8192	0	114688	98304	49152	0	16384	98304	98304	40960	0	8192	114688	98304	49152	0	0	98304	114688
18	49152	0	0	114688	98304	40960	8192	0	114688	98304	40960	0	8192	114688	98304	32768	0	0	131072	98304	49152	0	0	98304	114688
18	49152	0	16384	98304	98304	49152	16384	0	98304	98304	40960	8192	16384	98304	98304	40960	8192	8192	106496	98304	49152	0	0	98304	114688
18	49152	0	16384	98304	98304	40960	8192	8192	106496	98304	40960	8192	16384	98304	98304	32768	0	16384	114688	98304	49152	0	0	98304	114688
18	49152	0	16384	98304	98304	40960	8192	16384	98304	98304	40960	0	16384	98304	106496	32768	0	16384	114688	98304	49152	0	0	98304	114688
18	49152	0	16384	98304	98304	49152	16384	0	98304	98304	40960	8192	8192	106496	98304	40960	0	8192	114688	98304	49152	0	0	98304	114688
18	49152	0	16384	98304	98304	40960	8192	8192	106496	98304	32768	0	16384	114688	98304	40960	0	8192	114688	98304	49152	0	0	98304	114688
18	40960	0	8192	114688	98304	49152	16384	0	98304	98304	32768	0	16384	114688	98304	40960	8192	0	114688	98304	49152	0	0	98304	114688
18	40960	0	8192	114688	98304	40960	8192	0	114688	98304	32768	0	16384	114688	98304	32768	0	0	131072	98304	49152	0	0	98304	114688
18	49152	16384	0	98304	98304	40960	16384	0	98304	106496	40960	8192	8192	98304	106496	32768	16384	0	114688	98304	49152	0	0	98304	114688
18	49152	16384	0	98304	98304	40960	8192	0	106496	106496	32768	16384	16384	98304	98304	40960	8192	0	114688	98304	49152	0	0	98304	114688
18	40960	8192	0	114688	98304	32768	16384	0	114688	98304	32768	16384	16384	98304	98304	32768	8192	8192	114688	98304	49152	0	0	98304	114688
18	40960	8192	0	114688	98304	32768	16384	0	114688	98304	32768	8192	8192	114688	98304	32768	0	0	131072	98304	49152	0	0	98304	114688
18	49152	16384	0	98304	98304	32768	16384	16384	98304	98304	40960	8192	16384	98304	98304	40960	8192	8192	106496	98304	49152	0	0	98304	114688
18	40960	8192	8192	106496	98304	32768	16384	16384	98304	98304	40960	8192	16384	98304	98304	32768	0	16384	114688	98304	49152	0	0	98304	114688
18	40960	8192	16384	98304	98304	32768	16384	16384	98304	98304	40960	0	16384	98304	106496	32768	0	16384	114688	98304	49152	0	0	98304	114688
18	49152	16384	0	98304	98304	32768	16384	16384	98304	98304	40960	8192	8192	106496	98304	40960	8192	0	114688	98304	49152	0	0	98304	114688
18	40960	8192	8192	106496	98304	32768	16384	16384	98304	98304	32768	0	16384	114688	98304	40960	8192	0	114688	98304	49152	0	0	98304	114688
18	40960	8192	0	114688	98304	32768	16384	16384	98304	98304	32768	0	16384	114688	98304	32768	8192	8192	114688	98304	49152	0	0	98304	114688
18	40960	8192	0	114688	98304	32768	8192	8192	114688	98304	32768	0	16384	114688	98304	32768	0	0	131072	98304	49152	0	0	98304	114688
18	65536	0	0	98304	98304	57344	8192	0	98304	98304	49152	0	16384	98304	98304	49152	0	0	98304	114688	57344	8192	0	90112	106496
18	65536	0	0	98304	98304	57344	8192	0	90112	106496	49152	0	16384	98304	98304	49152	0	0	98304	114688	57344	0	8192	90112	106496
18	32768	0	0	114688	114688	32768	16384	0	114688	98304	32768	0	16384	114688	98304	24576	8192	8192	114688	106496	32768	8192	0	106496	114688
18	32768	0	0	114688	114688	32768	16384	0	114688	98304	24576	8192	8192	114688	106496	16384	16384	0	114688	114688	32768	8192	0	106496	114688
18	32768	0	0	114688	114688	32768	8192	0	106496	114688	32768	0	16384	114688	98304	16384	16384	0	114688	114688	32768	0	8192	106496	114688
18	32768	0	0	114688	114688	32768	8192	0	106496	114688	32768	0	8192	106496	114688	16384	16384	0	114688	114688	32768	0	0	98304	131072
18	32768	0	16384	114688	98304	32768	16384	0	114688	98304	32768	8192	16384	106496	98304	24576	8192	16384	106496	106496	32768	0	16384	98304	114688
18	32768	0	16384	114688	98304	32768	16384	0	114688	98304	32768	0	16384	98304	114688	24576	8192	16384	106496	106496	32768	0	8192	106496	114688
18	32768	0	8192	106496	114688	32768	16384	0	114688	98304	32768	0	16384	98304	114688	24576	8192	16384	106496	106496	32768	0	0	98304	131072
18	32768	0	16384	114688	98304	32768	16384	0	114688	98304	24576	8192	16384	106496	106496	24576	8192	8192	114688	106496	32768	0	8192	106496	114688
18	24576	8192	8192	114688	106496	32768	16384	0	114688	98304	24576	8192	16384	106496	106496	16384	16384	0	114688	114688	32768	0	8192	106496	114688
18	32768	0	8192	106496	114688	32768	16384	0	114688	98304	24576	8192	16384	106496	106496	16384	16384	0	114688	114688	32768	8192	0	106496	114688
18	32768	16384	0	114688	98304	32768	16384	16384	98304	98304	32768	8192	16384	106496	98304	24576	8192	16384	106496	106496	32768	0	16384	98304	114688
18	32768	16384	0	114688	98304	32768	16384	16384	98304	98304	32768	0	16384	98304	114688	24576	8192	16384	106496	106496	32768	8192	0	106496	114688
18	24576	0	8192	122880	106496	24576	8192	0	122880	106496	32768	0	16384	114688	98304	16384	0	16384	114688	114688	32768	0	0	114688	114688
18	24576	8192	0	122880	106496	16384	16384	0	114688	114688	24576	8192	8192	114688	106496	16384	0	16384	114688	114688	32768	0	0	114688	114688
18	24576	8192	0	122880	106496	24576	8192	8192	114688	106496	32768	0	16384	114688	98304	16384	0	16384	114688	114688	32768	0	0	114688	114688
18	32768	0	0	114688	114688	16384	16384	0	114688	114688	24576	8192	8192	114688	106496	16384	0	16384	114688	114688	32768	0	8192	106496	114688
18	32768	0	0	114688	114688	24576	8192	8192	114688	106496	32768	0	16384	114688	98304	16384	0	16384	114688	114688	32768	0	8192	106496	114688
18	32768	0	0	114688	114688	16384	16384	0	114688	114688	32768	0	8192	106496	114688	16384	0	16384	114688	114688	24576	8192	0	106496	122880
18	32768	0	0	114688	114688	24576	8192	0	106496	122880	32768	0	8192	106496	114688	16384	0	16384	114688	114688	32768	0	0	98304	131072
18	24576	0	8192	122880	106496	24576	8192	0	122880	106496	16384	0	16384	114688	114688	16384	0	0	131072	114688	32768	0	0	114688	114688
18	20480	4096	8192	118784	110592	16384	16384	0	114688	114688	16384	0	16384	114688	114688	16384	0	0	131072	114688	32768	0	0	114688	114688
18	32768	0	0	114688	114688	24576	8192	0	114688	114688	16384	0	16384	114688	114688	16384	0	0	131072	114688	24576	0	0	114688	122880
18	24576	8192	0	114688	114688	16384	16384	0	114688	114688	16384	0	16384	114688	114688	16384	0	0	131072	114688	24576	0	0	114688	122880
18	32768	0	0	114688	114688	16384	16384	0	114688	114688	16384	0	16384	114688	114688	24576	0	0	114688	122880	24576	8192	0	106496	122880
18	32768	0	0	114688	114688	24576	8192	0	106496	122880	16384	0	16384	114688	114688	24576	0	0	114688	122880	32768	0	0	98304	131072
18	16384	0	0	131072	114688	16384	8192	0	122880	114688	16384	0	16384	114688	114688	8192	8192	0	122880	122880	16384	0	0	114688	131072
18	16384	8192	0	122880	114688	16384	16384	0	114688	114688	16384	0	16384	114688	114688	8192	8192	0	122880	122880	16384	0	0	114688	131072
18	16384	0	0	131072	114688	8192	8192	0	122880	122880	16384	0	16384	114688	114688	8192	0	8192	122880	122880	16384	0	0	114688	131072
18	16384	0	0	131072	114688	8192	8192	0	122880	122880	8192	0	8192	122880	122880	0	0	0	131072	131072	16384	0	0	114688	131072
18	16384	0	0	131072	114688	16384	8192	0	122880	114688	16384	0	16384	114688	114688	16384	0	0	114688	131072	24576	0	0	114688	122880
18	16384	8192	0	122880	114688	16384	16384	0	114688	114688	16384	0	16384	114688	114688	16384	0	0	114688	131072	24576	0	0	114688	122880
18	40960	0	0	114688	106496	32768	16384	0	114688	98304	32768	0	16384	114688	98304	32768	0	0	114688	114688	40960	8192	0	106496	106496
18	40960	0	0	114688	106496	40960	8192	0	106496	106496	32768	0	16384	114688	98304	32768	0	0	114688	114688	49152	0	0	98304	114688
18	32768	0	0	114688	114688	32768	16384	0	114688	98304	32768	0	16384	114688	98304	32768	8192	0	106496	114688	40960	8192	0	106496	106496
18	32768	0	0	114688	114688	40960	8192	0	106496	106496	32768	0	16384	114688	98304	32768	8192	0	106496	114688	49152	0	0	98304	114688
18	32768	0	0	114688	114688	32768	8192	0	106496	114688	32768	0	16384	114688	98304	32768	0	8192	106496	114688	49152	0	0	98304	114688
18	32768	0	16384	114688	98304	32768	16384	0	114688	98304	32768	8192	16384	106496	98304	32768	0	16384	98304	114688	40960	0	8192	106496	106496
18	40960	0	8192	106496	106496	32768	16384	0	114688	98304	32768	8192	16384	106496	98304	32768	0	16384	98304	114688	49152	0	0	98304	114688
18	32768	0	16384	114688	98304	32768	8192	16384	106496	98304	40960	0	16384	98304	106496	32768	0	16384	98304	114688	49152	0	0	98304	114688
18	32768	0	16384	114688	98304	32768	16384	0	114688	98304	32768	0	16384	98304	114688	32768	0	8192	106496	114688	40960	0	8192	106496	106496
