depth	v0z0	v0z1	v0z2	v0z3	v0z4	v1z0	v1z1	v1z2	v1z3	v1z4	v2z0	v2z1	v2z2	v2z3	v2z4	v3z0	v3z1	v3z2	v3z3	v3z4	v4z0	v4z1	v4z2	v4z3	v4z4
18	237568	0	8192	0	16384	237568	8192	0	0	16384	229376	0	16384	0	16384	229376	0	16384	16384	0	229376	0	0	0	32768
18	245760	0	16384	0	0	245760	16384	0	0	0	229376	0	16384	16384	0	237568	0	8192	16384	0	237568	0	8192	8192	8192
18	237568	0	8192	8192	8192	245760	16384	0	0	0	229376	0	16384	16384	0	237568	0	8192	16384	0	229376	0	0	16384	16384
18	237568	0	8192	16384	0	245760	16384	0	0	0	229376	0	16384	16384	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	245760	0	16384	0	0	245760	16384	0	0	0	229376	0	16384	16384	0	237568	0	8192	8192	8192	237568	0	8192	0	16384
18	237568	0	8192	8192	8192	245760	16384	0	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	237568	0	8192	0	16384
18	237568	0	8192	0	16384	245760	16384	0	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	0	8192	0	16384	237568	8192	0	0	16384	229376	0	16384	16384	0	229376	0	0	16384	16384	229376	0	0	0	32768
18	237568	16384	8192	0	0	237568	24576	0	0	0	229376	16384	16384	0	0	229376	16384	0	16384	0	229376	16384	0	0	16384
18	237568	24576	0	0	0	229376	24576	8192	0	0	229376	16384	16384	0	0	229376	16384	0	16384	0	229376	16384	0	0	16384
18	245760	16384	0	0	0	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	16384	0	16384	0	233472	12288	8192	0	8192
18	245760	16384	0	0	0	229376	16384	0	0	16384	233472	12288	8192	0	8192	229376	16384	0	16384	0	237568	8192	0	0	16384
18	237568	8192	0	0	16384	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	16384	0	16384	0	229376	8192	8192	0	16384
18	237568	8192	0	0	16384	229376	16384	0	0	16384	229376	8192	8192	0	16384	229376	16384	0	16384	0	229376	0	0	0	32768
18	245760	16384	0	0	0	229376	16384	0	16384	0	229376	16384	16384	0	0	237568	8192	0	16384	0	237568	8192	0	8192	8192
18	237568	8192	0	8192	8192	229376	16384	0	16384	0	229376	16384	16384	0	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	237568	8192	0	16384	0	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	8192	8192	16384	0	229376	0	0	16384	16384
18	245760	16384	0	0	0	229376	16384	0	16384	0	229376	16384	16384	0	0	237568	8192	0	8192	8192	237568	8192	0	0	16384
18	237568	8192	0	8192	8192	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	8192	0	0	16384	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	0	16384	16384	229376	8192	0	8192	16384
18	237568	8192	0	0	16384	229376	8192	0	8192	16384	229376	16384	16384	0	0	229376	0	0	16384	16384	229376	0	0	0	32768
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	16384	0	0	237568	8192	8192	8192	0	229376	0	16384	0	16384
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	8192	0	8192	229376	0	16384	16384	0	237568	8192	0	0	16384
18	237568	8192	8192	0	8192	229376	16384	16384	0	0	229376	0	16384	0	16384	229376	0	16384	16384	0	237568	8192	0	0	16384
18	237568	8192	0	0	16384	229376	16384	16384	0	0	229376	0	16384	0	16384	229376	0	16384	16384	0	229376	8192	8192	0	16384
18	237568	8192	0	0	16384	229376	8192	8192	0	16384	229376	0	16384	0	16384	229376	0	16384	16384	0	229376	0	0	0	32768
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	8192	8192	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	237568	8192	8192	8192	0	229376	16384	16384	0	0	229376	0	16384	16384	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	237568	8192	0	16384	0	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	8192	8192	16384	0	229376	0	0	16384	16384
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	8192	8192	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	8192	8192	8192	0	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	8192	0	0	16384	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	229376	8192	8192	0	16384
18	237568	8192	0	0	16384	229376	8192	8192	0	16384	229376	0	16384	16384	0	229376	0	0	16384	16384	229376	0	0	0	32768
18	229376	0	0	16384	16384	229376	16384	0	0	16384	229376	0	16384	0	16384	229376	0	0	32768	0	225280	4096	8192	16384	8192
18	229376	0	0	16384	16384	229376	16384	0	0	16384	229376	0	16384	0	16384	225280	4096	8192	16384	8192	221184	8192	16384	0	16384
18	229376	0	16384	0	16384	229376	16384	0	0	16384	229376	8192	16384	0	8192	229376	0	16384	16384	0	221184	8192	16384	0	16384
18	229376	0	16384	0	16384	229376	16384	0	0	16384	229376	0	16384	16384	0	229376	0	0	32768	0	225280	4096	8192	16384	8192
18	229376	0	16384	0	16384	229376	16384	0	0	16384	229376	0	16384	16384	0	225280	4096	8192	16384	8192	221184	8192	16384	0	16384
18	229376	16384	0	0	16384	229376	32768	0	0	0	229376	16384	16384	0	0	229376	16384	0	16384	0	225280	20480	8192	0	8192
18	229376	16384	0	0	16384	225280	20480	8192	0	8192	229376	16384	16384	0	0	229376	16384	0	16384	0	221184	8192	16384	0	16384
18	229376	16384	0	0	16384	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	0	32768	0	225280	4096	8192	16384	8192
18	229376	16384	0	0	16384	229376	16384	0	16384	0	229376	16384	16384	0	0	225280	4096	8192	16384	8192	221184	8192	16384	0	16384
18	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	8192	16384	0	8192	229376	0	16384	16384	0	221184	8192	16384	0	16384
18	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	0	0	32768	0	225280	4096	8192	16384	8192
18	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	0	16384	16384	0	225280	4096	8192	16384	8192	221184	8192	16384	0	16384
18	229376	0	0	0	32768	229376	16384	0	0	16384	225280	4096	8192	0	24576	229376	0	0	16384	16384	221184	8192	0	16384	16384
18	225280	4096	8192	0	24576	229376	16384	0	0	16384	221184	8192	16384	0	16384	229376	0	0	16384	16384	221184	8192	0	16384	16384
18	229376	0	0	16384	16384	229376	16384	0	0	16384	221184	8192	16384	0	16384	225280	4096	8192	16384	8192	221184	8192	0	16384	16384
18	229376	0	0	16384	16384	229376	16384	0	0	16384	225280	4096	8192	16384	8192	229376	0	0	32768	0	221184	8192	0	16384	16384
18	229376	16384	0	0	16384	225280	20480	8192	0	8192	221184	8192	16384	0	16384	229376	16384	0	16384	0	221184	8192	0	16384	16384
18	229376	16384	0	0	16384	229376	16384	0	16384	0	221184	8192	16384	0	16384	225280	4096	8192	16384	8192	221184	8192	0	16384	16384
18	229376	16384	0	0	16384	229376	16384	0	16384	0	225280	4096	8192	16384	8192	229376	0	0	32768	0	221184	8192	0	16384	16384
18	229376	0	0	0	32768	221184	8192	0	16384	16384	221184	8192	16384	0	16384	229376	0	0	16384	16384	221184	0	8192	16384	16384
18	229376	0	0	16384	16384	221184	8192	0	16384	16384	221184	8192	16384	0	16384	229376	0	0	32768	0	221184	0	8192	16384	16384
18	229376	0	0	0	32768	221184	8192	0	16384	16384	221184	8192	16384	0	16384	221184	0	8192	16384	16384	217088	4096	8192	8192	24576
18	229376	0	0	16384	16384	221184	8192	16384	0	16384	229376	0	16384	0	16384	229376	0	0	32768	0	221184	0	8192	16384	16384
18	229376	0	0	0	32768	221184	8192	0	16384	16384	217088	4096	8192	8192	24576	221184	0	8192	16384	16384	212992	0	0	16384	32768
18	229376	0	0	0	32768	221184	8192	0	16384	16384	221184	0	8192	16384	16384	229376	0	0	16384	16384	212992	0	0	16384	32768
18	229376	0	0	16384	16384	221184	8192	0	16384	16384	221184	0	8192	16384	16384	229376	0	0	32768	0	212992	0	0	16384	32768
18	229376	0	16384	16384	0	229376	16384	0	16384	0	221184	8192	16384	8192	8192	221184	8192	16384	16384	0	212992	16384	0	16384	16384
18	229376	16384	0	16384	0	229376	32768	0	0	0	229376	16384	16384	0	0	225280	20480	8192	8192	0	212992	16384	0	16384	16384
18	229376	16384	0	16384	0	225280	20480	8192	8192	0	229376	16384	16384	0	0	221184	8192	16384	16384	0	212992	16384	0	16384	16384
18	229376	16384	0	16384	0	229376	16384	16384	0	0	221184	8192	16384	8192	8192	221184	8192	16384	16384	0	212992	16384	0	16384	16384
18	221184	8192	0	24576	8192	212992	16384	0	16384	16384	229376	0	16384	16384	0	221184	8192	16384	16384	0	212992	0	16384	16384	16384
18	229376	0	16384	16384	0	212992	16384	0	16384	16384	221184	8192	16384	8192	8192	221184	8192	16384	16384	0	212992	0	16384	16384	16384
18	221184	8192	0	24576	8192	212992	16384	0	16384	16384	221184	8192	16384	16384	0	212992	8192	8192	24576	8192	212992	0	16384	16384	16384
18	221184	8192	0	24576	8192	212992	16384	0	16384	16384	212992	0	16384	16384	16384	212992	8192	8192	24576	8192	212992	0	0	32768	16384
18	212992	0	0	32768	16384	212992	16384	0	16384	16384	212992	0	16384	16384	16384	212992	8192	8192	24576	8192	204800	8192	0	32768	16384
18	212992	0	0	32768	16384	212992	16384	0	16384	16384	212992	0	16384	16384	16384	204800	8192	0	32768	16384	204800	8192	0	24576	24576
18	212992	0	0	32768	16384	204800	8192	0	24576	24576	212992	0	16384	16384	16384	204800	8192	0	32768	16384	196608	0	0	32768	32768
18	212992	0	0	32768	16384	204800	8192	0	32768	16384	212992	0	16384	16384	16384	204800	0	8192	32768	16384	196608	0	0	32768	32768
18	225280	8192	0	20480	8192	229376	16384	0	16384	0	229376	0	16384	16384	0	212992	16384	0	16384	16384	221184	16384	0	8192	16384
18	229376	0	16384	16384	0	229376	16384	0	16384	0	229376	0	32768	0	0	221184	8192	16384	8192	8192	221184	16384	0	8192	16384
18	229376	0	16384	16384	0	229376	16384	0	16384	0	221184	8192	16384	8192	8192	212992	16384	0	16384	16384	221184	16384	0	8192	16384
18	229376	16384	0	16384	0	229376	32768	0	0	0	229376	16384	16384	0	0	221184	24576	0	8192	8192	221184	16384	0	8192	16384
18	229376	16384	0	16384	0	221184	24576	0	8192	8192	229376	16384	16384	0	0	212992	16384	0	16384	16384	221184	16384	0	8192	16384
18	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	32768	0	0	221184	8192	16384	8192	8192	221184	16384	0	8192	16384
18	229376	16384	0	16384	0	229376	16384	16384	0	0	221184	8192	16384	8192	8192	212992	16384	0	16384	16384	221184	16384	0	8192	16384
18	229376	0	0	32768	0	225280	8192	0	20480	8192	229376	0	16384	16384	0	212992	16384	0	16384	16384	221184	0	16384	8192	16384
18	225280	8192	0	20480	8192	221184	16384	0	8192	16384	229376	0	16384	16384	0	212992	16384	0	16384	16384	221184	0	16384	8192	16384
18	229376	0	16384	16384	0	221184	16384	0	8192	16384	229376	0	32768	0	0	221184	8192	16384	8192	8192	221184	0	16384	8192	16384
18	229376	0	16384	16384	0	221184	16384	0	8192	16384	221184	8192	16384	8192	8192	212992	16384	0	16384	16384	221184	0	16384	8192	16384
18	229376	0	0	32768	0	225280	8192	0	20480	8192	221184	0	16384	8192	16384	212992	16384	0	16384	16384	221184	0	0	24576	16384
18	225280	8192	0	20480	8192	221184	16384	0	8192	16384	221184	0	16384	8192	16384	212992	16384	0	16384	16384	221184	0	0	24576	16384
18	221184	0	0	24576	16384	221184	16384	0	8192	16384	221184	0	16384	8192	16384	212992	16384	0	16384	16384	217088	8192	0	12288	24576
18	221184	0	0	24576	16384	217088	8192	0	12288	24576	221184	0	16384	8192	16384	212992	16384	0	16384	16384	212992	0	0	16384	32768
18	229376	0	0	32768	0	212992	16384	0	16384	16384	229376	0	16384	16384	0	212992	0	16384	16384	16384	225280	0	8192	20480	8192
18	225280	0	8192	20480	8192	212992	16384	0	16384	16384	229376	0	16384	16384	0	212992	0	16384	16384	16384	221184	0	16384	8192	16384
18	229376	0	16384	16384	0	212992	16384	0	16384	16384	221184	8192	16384	8192	8192	212992	0	16384	16384	16384	221184	0	16384	8192	16384
18	229376	0	0	32768	0	212992	16384	0	16384	16384	225280	0	8192	20480	8192	212992	0	16384	16384	16384	221184	0	0	24576	16384
18	225280	0	8192	20480	8192	212992	16384	0	16384	16384	221184	0	16384	8192	16384	212992	0	16384	16384	16384	221184	0	0	24576	16384
18	221184	0	0	24576	16384	212992	16384	0	16384	16384	217088	8192	8192	12288	16384	212992	0	16384	16384	16384	212992	0	0	16384	32768
18	221184	0	0	24576	16384	217088	8192	8192	12288	16384	221184	0	16384	8192	16384	212992	0	16384	16384	16384	212992	0	0	16384	32768
18	221184	8192	0	24576	8192	212992	16384	0	16384	16384	212992	0	16384	16384	16384	212992	0	0	32768	16384	221184	0	0	24576	16384
18	221184	0	0	24576	16384	212992	16384	0	16384	16384	212992	8192	8192	16384	16384	212992	0	0	32768	16384	212992	0	0	16384	32768
18	221184	0	0	24576	16384	212992	8192	8192	16384	16384	212992	0	16384	16384	16384	212992	0	0	32768	16384	212992	0	0	16384	32768
18	212992	0	0	32768	16384	212992	8192	0	24576	16384	212992	0	16384	16384	16384	204800	8192	0	24576	24576	212992	0	0	16384	32768
18	212992	8192	0	24576	16384	212992	16384	0	16384	16384	212992	0	16384	16384	16384	204800	8192	0	24576	24576	212992	0	0	16384	32768
18	212992	0	0	32768	16384	204800	8192	0	24576	24576	212992	0	16384	16384	16384	204800	0	8192	24576	24576	212992	0	0	16384	32768
18	212992	0	0	32768	16384	204800	8192	0	24576	24576	204800	0	8192	24576	24576	196608	0	0	32768	32768	212992	0	0	16384	32768
18	221184	0	16384	8192	16384	221184	16384	0	8192	16384	229376	0	32768	0	0	212992	16384	0	16384	16384	221184	8192	16384	0	16384
18	221184	16384	0	8192	16384	229376	32768	0	0	0	229376	16384	16384	0	0	212992	16384	0	16384	16384	221184	8192	16384	0	16384
18	221184	16384	0	8192	16384	229376	16384	16384	0	0	229376	0	32768	0	0	212992	16384	0	16384	16384	221184	8192	16384	0	16384
18	212992	0	0	16384	32768	212992	16384	0	16384	16384	221184	0	16384	8192	16384	212992	0	16384	16384	16384	212992	8192	8192	8192	24576
18	221184	0	16384	8192	16384	212992	16384	0	16384	16384	229376	0	32768	0	0	212992	0	16384	16384	16384	221184	8192	16384	0	16384
18	221184	0	16384	8192	16384	212992	16384	0	16384	16384	221184	8192	16384	0	16384	212992	0	16384	16384	16384	212992	16384	0	0	32768
18	212992	0	0	16384	32768	212992	16384	0	16384	16384	212992	0	16384	16384	16384	204800	8192	0	24576	24576	204800	8192	0	16384	32768
18	212992	0	0	16384	32768	204800	8192	0	24576	24576	212992	0	16384	16384	16384	196608	0	0	32768	32768	204800	8192	0	16384	32768
18	212992	0	0	16384	32768	212992	16384	0	16384	16384	212992	0	16384	16384	16384	204800	8192	0	16384	32768	212992	8192	8192	8192	24576
18	212992	0	0	16384	32768	204800	8192	0	16384	32768	212992	0	16384	16384	16384	196608	0	0	32768	32768	204800	0	8192	16384	32768
18	229376	16384	16384	0	0	229376	32768	0	0	0	221184	24576	16384	0	0	221184	24576	8192	8192	0	212992	16384	16384	0	16384
18	229376	16384	16384	0	0	221184	24576	8192	8192	0	221184	24576	16384	0	0	212992	16384	16384	16384	0	212992	16384	16384	0	16384
18	229376	16384	16384	0	0	229376	32768	0	0	0	221184	24576	8192	0	8192	212992	16384	16384	16384	0	221184	16384	8192	0	16384
18	229376	16384	16384	0	0	221184	24576	8192	0	8192	212992	16384	16384	0	16384	212992	16384	16384	16384	0	221184	16384	8192	0	16384
18	212992	8192	16384	8192	16384	221184	16384	8192	0	16384	212992	16384	16384	0	16384	212992	16384	16384	16384	0	212992	16384	0	0	32768
18	221184	16384	8192	0	16384	229376	32768	0	0	0	212992	16384	16384	0	16384	212992	16384	16384	16384	0	221184	24576	0	0	16384
18	221184	16384	8192	0	16384	221184	24576	0	0	16384	212992	16384	16384	0	16384	212992	16384	16384	16384	0	212992	16384	0	0	32768
18	212992	8192	16384	8192	16384	212992	16384	16384	16384	0	212992	16384	16384	0	16384	204800	8192	16384	16384	16384	212992	16384	0	0	32768
18	229376	16384	16384	0	0	229376	32768	0	0	0	212992	16384	16384	16384	0	221184	16384	8192	16384	0	221184	16384	8192	8192	8192
18	212992	0	16384	16384	16384	221184	16384	8192	8192	8192	212992	16384	16384	16384	0	221184	16384	8192	16384	0	212992	16384	0	16384	16384
18	221184	16384	8192	8192	8192	229376	32768	0	0	0	212992	16384	16384	16384	0	221184	16384	8192	16384	0	212992	16384	0	16384	16384
18	212992	0	16384	16384	16384	221184	16384	8192	16384	0	212992	16384	16384	16384	0	212992	8192	8192	24576	8192	212992	16384	0	16384	16384
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	212992	16384	16384	16384	0	212992	8192	8192	24576	8192	204800	8192	8192	24576	16384
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	204800	8192	8192	24576	16384	212992	0	16384	32768	0	204800	0	8192	32768	16384
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	204800	8192	8192	24576	16384	204800	0	8192	32768	16384	196608	0	0	32768	32768
18	204800	0	8192	32768	16384	212992	16384	0	16384	16384	204800	8192	8192	24576	16384	212992	16384	0	32768	0	196608	0	0	32768	32768
18	229376	16384	16384	0	0	229376	32768	0	0	0	212992	16384	16384	16384	0	221184	16384	8192	8192	8192	221184	16384	8192	0	16384
18	229376	16384	16384	0	0	221184	16384	8192	8192	8192	212992	16384	16384	16384	0	212992	0	16384	16384	16384	221184	16384	8192	0	16384
18	212992	0	16384	16384	16384	221184	16384	8192	8192	8192	212992	16384	16384	16384	0	212992	16384	0	16384	16384	221184	16384	8192	0	16384
18	221184	16384	8192	8192	8192	229376	32768	0	0	0	212992	16384	16384	16384	0	212992	16384	0	16384	16384	221184	16384	8192	0	16384
18	212992	0	16384	16384	16384	221184	16384	8192	0	16384	212992	16384	16384	16384	0	212992	16384	0	16384	16384	212992	8192	16384	8192	16384
18	212992	0	16384	16384	16384	221184	16384	8192	0	16384	212992	8192	16384	8192	16384	212992	16384	0	16384	16384	212992	0	16384	0	32768
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	212992	16384	16384	16384	0	204800	8192	8192	24576	16384	212992	8192	16384	8192	16384
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	212992	8192	16384	8192	16384	204800	8192	8192	24576	16384	212992	0	16384	0	32768
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	204800	8192	8192	24576	16384	196608	0	0	32768	32768	204800	0	8192	16384	32768
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	204800	8192	8192	24576	16384	204800	0	8192	16384	32768	212992	0	16384	0	32768
18	212992	0	16384	16384	16384	204800	8192	8192	24576	16384	204800	0	24576	16384	16384	196608	0	0	32768	32768	204800	0	8192	16384	32768
18	212992	8192	16384	8192	16384	221184	16384	8192	0	16384	212992	16384	16384	16384	0	212992	16384	0	16384	16384	212992	16384	0	0	32768
18	221184	16384	8192	0	16384	229376	32768	0	0	0	212992	16384	16384	16384	0	212992	16384	0	16384	16384	221184	24576	0	0	16384
18	221184	16384	8192	0	16384	221184	24576	0	0	16384	212992	16384	16384	16384	0	212992	16384	0	16384	16384	212992	16384	0	0	32768
18	212992	0	16384	0	32768	212992	16384	0	16384	16384	212992	8192	16384	8192	16384	204800	8192	8192	24576	16384	212992	16384	0	0	32768
18	212992	8192	16384	8192	16384	212992	16384	0	16384	16384	212992	16384	16384	16384	0	204800	8192	8192	24576	16384	212992	16384	0	0	32768
18	212992	0	16384	0	32768	212992	16384	0	16384	16384	204800	8192	8192	24576	16384	204800	0	8192	16384	32768	212992	16384	0	0	32768
18	204800	0	8192	16384	32768	212992	16384	0	16384	16384	204800	8192	8192	24576	16384	196608	0	0	32768	32768	212992	16384	0	0	32768
18	212992	0	16384	0	32768	204800	8192	8192	24576	16384	204800	0	24576	16384	16384	196608	0	0	32768	32768	204800	8192	16384	16384	16384
18	212992	0	16384	0	32768	212992	8192	16384	8192	16384	204800	8192	16384	16384	16384	204800	8192	8192	24576	16384	212992	16384	0	0	32768
18	212992	8192	16384	8192	16384	212992	16384	16384	16384	0	204800	8192	16384	16384	16384	204800	8192	8192	24576	16384	212992	16384	0	0	32768
18	212992	0	16384	0	32768	204800	8192	8192	24576	16384	204800	8192	16384	16384	16384	204800	0	8192	16384	32768	212992	16384	0	0	32768
18	204800	0	8192	16384	32768	204800	8192	8192	24576	16384	204800	8192	16384	16384	16384	196608	0	0	32768	32768	212992	16384	0	0	32768
18	204800	0	8192	16384	32768	204800	8192	0	16384	32768	204800	8192	16384	16384	16384	196608	0	0	32768	32768	196608	0	16384	16384	32768
18	204800	0	24576	16384	16384	204800	8192	16384	16384	16384	196608	0	16384	32768	16384	196608	0	0	32768	32768	196608	0	16384	16384	32768
18	212992	32768	16384	0	0	212992	49152	0	0	0	204800	40960	16384	0	0	204800	40960	8192	8192	0	196608	32768	16384	0	16384
18	212992	32768	16384	0	0	204800	40960	8192	8192	0	204800	40960	16384	0	0	196608	32768	16384	16384	0	196608	32768	16384	0	16384
18	212992	32768	16384	0	0	204800	40960	16384	0	0	204800	32768	24576	0	0	196608	32768	16384	16384	0	196608	32768	16384	0	16384
18	204800	32768	24576	0	0	204800	40960	16384	0	0	196608	32768	32768	0	0	196608	32768	16384	16384	0	196608	32768	16384	0	16384
18	212992	32768	16384	0	0	212992	49152	0	0	0	204800	40960	8192	0	8192	196608	32768	16384	16384	0	204800	32768	8192	0	16384
18	212992	32768	16384	0	0	204800	40960	8192	0	8192	196608	32768	16384	0	16384	196608	32768	16384	16384	0	204800	32768	8192	0	16384
18	204800	32768	8192	0	16384	212992	49152	0	0	0	196608	32768	16384	0	16384	196608	32768	16384	16384	0	204800	40960	0	0	16384
18	204800	32768	8192	0	16384	204800	40960	0	0	16384	196608	32768	16384	0	16384	196608	32768	16384	16384	0	196608	32768	0	0	32768
18	212992	32768	16384	0	0	212992	49152	0	0	0	196608	32768	16384	16384	0	204800	32768	8192	8192	8192	204800	32768	8192	0	16384
18	204800	40960	8192	8192	0	196608	49152	16384	0	0	204800	40960	16384	0	0	196608	32768	16384	16384	0	196608	32768	16384	0	16384
18	204800	40960	16384	0	0	196608	49152	16384	0	0	196608	40960	24576	0	0	196608	32768	16384	16384	0	196608	32768	16384	0	16384
18	204800	40960	16384	0	0	196608	40960	24576	0	0	196608	32768	32768	0	0	196608	32768	16384	16384	0	196608	32768	16384	0	16384
18	204800	40960	8192	0	8192	196608	49152	16384	0	0	196608	32768	16384	0	16384	196608	32768	16384	16384	0	204800	40960	0	0	16384
18	204800	40960	0	0	16384	196608	49152	16384	0	0	196608	32768	16384	0	16384	196608	32768	16384	16384	0	196608	40960	8192	0	16384
18	204800	40960	0	0	16384	196608	40960	8192	0	16384	196608	32768	16384	0	16384	196608	32768	16384	16384	0	196608	32768	0	0	32768
18	217088	28672	8192	0	8192	212992	32768	0	0	16384	212992	32768	16384	0	0	212992	32768	0	16384	0	204800	24576	16384	0	16384
18	212992	32768	0	16384	0	212992	32768	0	0	16384	212992	32768	16384	0	0	200704	28672	8192	16384	8192	204800	24576	16384	0	16384
18	212992	32768	16384	0	0	212992	32768	0	0	16384	204800	32768	16384	0	8192	196608	32768	16384	16384	0	204800	24576	16384	0	16384
18	212992	32768	16384	0	0	204800	32768	16384	0	8192	196608	32768	32768	0	0	196608	32768	16384	16384	0	204800	24576	16384	0	16384
18	212992	32768	16384	0	0	212992	32768	0	0	16384	196608	32768	16384	16384	0	196608	32768	0	32768	0	200704	28672	8192	16384	8192
18	212992	32768	16384	0	0	212992	32768	0	0	16384	196608	32768	16384	16384	0	200704	28672	8192	16384	8192	204800	24576	16384	0	16384
18	212992	32768	0	0	16384	196608	32768	0	16384	16384	196608	32768	16384	0	16384	200704	28672	8192	16384	8192	204800	24576	16384	0	16384
18	212992	32768	0	0	16384	196608	32768	16384	0	16384	204800	32768	16384	0	8192	196608	32768	16384	16384	0	204800	24576	16384	0	16384
18	204800	32768	16384	0	8192	196608	32768	16384	0	16384	196608	32768	32768	0	0	196608	32768	16384	16384	0	204800	24576	16384	0	16384
18	212992	32768	0	0	16384	196608	32768	16384	0	16384	196608	32768	16384	16384	0	196608	32768	0	32768	0	200704	28672	8192	16384	8192
18	212992	32768	0	0	16384	196608	32768	16384	0	16384	196608	32768	16384	16384	0	200704	28672	8192	16384	8192	204800	24576	16384	0	16384
18	212992	32768	0	16384	0	212992	32768	0	0	16384	204800	24576	16384	0	16384	200704	28672	8192	16384	8192	204800	24576	0	16384	16384
18	212992	32768	0	0	16384	196608	32768	0	16384	16384	204800	24576	16384	0	16384	200704	28672	8192	16384	8192	204800	24576	0	16384	16384
18	204800	24576	0	16384	16384	196608	32768	0	16384	16384	204800	24576	16384	0	16384	196608	32768	0	32768	0	196608	24576	8192	16384	16384
