depth	v0z0	v0z1	v0z2	v0z3	v0z4	v1z0	v1z1	v1z2	v1z3	v1z4	v2z0	v2z1	v2z2	v2z3	v2z4	v3z0	v3z1	v3z2	v3z3	v3z4	v4z0	v4z1	v4z2	v4z3	v4z4
18	237568	0	8192	16384	0	245760	16384	0	0	0	229376	0	16384	16384	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	245760	0	16384	0	0	245760	16384	0	0	0	229376	0	16384	16384	0	237568	0	8192	8192	8192	237568	0	8192	0	16384
18	237568	0	8192	8192	8192	245760	16384	0	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	237568	0	8192	0	16384
18	237568	0	8192	0	16384	245760	16384	0	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	8192	0	8192	8192	229376	16384	0	16384	0	229376	16384	16384	0	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	237568	8192	0	16384	0	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	8192	8192	16384	0	229376	0	0	16384	16384
18	237568	8192	0	8192	8192	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	8192	0	0	16384	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	0	16384	16384	229376	8192	0	8192	16384
18	237568	8192	0	0	16384	229376	8192	0	8192	16384	229376	16384	16384	0	0	229376	0	0	16384	16384	229376	0	0	0	32768
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	16384	0	0	237568	8192	8192	8192	0	229376	0	16384	0	16384
18	237568	8192	8192	8192	0	229376	16384	16384	0	0	237568	8192	16384	0	0	229376	0	16384	16384	0	229376	0	16384	0	16384
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	8192	0	8192	229376	0	16384	16384	0	237568	8192	0	0	16384
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	8192	8192	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	237568	8192	8192	8192	0	229376	16384	16384	0	0	229376	0	16384	16384	0	237568	8192	0	16384	0	229376	0	0	16384	16384
18	237568	8192	0	16384	0	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	8192	8192	16384	0	229376	0	0	16384	16384
18	245760	16384	0	0	0	229376	16384	16384	0	0	237568	8192	8192	8192	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	8192	8192	8192	0	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	237568	8192	0	0	16384
18	237568	8192	0	0	16384	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	0	0	16384	16384	229376	8192	8192	0	16384
18	229376	0	16384	0	16384	229376	16384	0	0	16384	229376	8192	16384	0	8192	229376	0	16384	16384	0	221184	8192	16384	0	16384
18	229376	0	16384	0	16384	229376	16384	0	0	16384	229376	0	16384	16384	0	229376	0	0	32768	0	225280	4096	8192	16384	8192
18	229376	0	16384	0	16384	229376	16384	0	0	16384	229376	0	16384	16384	0	225280	4096	8192	16384	8192	221184	8192	16384	0	16384
18	229376	16384	0	0	16384	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	0	32768	0	225280	4096	8192	16384	8192
18	229376	16384	0	0	16384	229376	16384	0	16384	0	229376	16384	16384	0	0	225280	4096	8192	16384	8192	221184	8192	16384	0	16384
18	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	8192	16384	0	8192	229376	0	16384	16384	0	221184	8192	16384	0	16384
18	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	0	16384	16384	0	229376	0	0	32768	0	225280	4096	8192	16384	8192
18	229376	16384	0	0	16384	229376	16384	16384	0	0	229376	0	16384	16384	0	225280	4096	8192	16384	8192	221184	8192	16384	0	16384
18	229376	0	16384	16384	0	229376	16384	0	16384	0	229376	0	32768	0	0	221184	8192	16384	16384	0	221184	8192	16384	8192	8192
18	229376	0	16384	16384	0	229376	16384	0	16384	0	221184	8192	16384	8192	8192	221184	8192	16384	16384	0	212992	16384	0	16384	16384
18	229376	16384	0	16384	0	225280	20480	8192	8192	0	229376	16384	16384	0	0	221184	8192	16384	16384	0	212992	16384	0	16384	16384
18	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	32768	0	0	221184	8192	16384	16384	0	221184	8192	16384	8192	8192
18	229376	16384	0	16384	0	229376	16384	16384	0	0	221184	8192	16384	8192	8192	221184	8192	16384	16384	0	212992	16384	0	16384	16384
18	229376	16384	0	16384	0	225280	20480	8192	8192	0	221184	8192	16384	16384	0	221184	24576	0	16384	0	212992	16384	0	16384	16384
18	229376	0	16384	16384	0	229376	16384	0	16384	0	229376	0	32768	0	0	221184	8192	16384	8192	8192	221184	16384	0	8192	16384
18	229376	0	16384	16384	0	229376	16384	0	16384	0	221184	8192	16384	8192	8192	212992	16384	0	16384	16384	221184	16384	0	8192	16384
18	229376	16384	0	16384	0	229376	16384	16384	0	0	229376	0	32768	0	0	221184	8192	16384	8192	8192	221184	16384	0	8192	16384
18	229376	16384	0	16384	0	229376	16384	16384	0	0	221184	8192	16384	8192	8192	212992	16384	0	16384	16384	221184	16384	0	8192	16384
18	229376	0	16384	16384	0	221184	16384	0	8192	16384	229376	0	32768	0	0	221184	8192	16384	8192	8192	221184	0	16384	8192	16384
18	221184	0	16384	8192	16384	221184	16384	0	8192	16384	229376	0	32768	0	0	212992	16384	0	16384	16384	221184	8192	16384	0	16384
18	221184	16384	0	8192	16384	229376	16384	16384	0	0	229376	0	32768	0	0	212992	16384	0	16384	16384	221184	8192	16384	0	16384
18	221184	0	16384	8192	16384	212992	16384	0	16384	16384	229376	0	32768	0	0	212992	0	16384	16384	16384	221184	8192	16384	0	16384
18	217088	0	28672	8192	8192	212992	16384	16384	16384	0	212992	16384	16384	0	16384	212992	0	32768	16384	0	204800	0	24576	16384	16384
18	212992	0	32768	16384	0	212992	16384	16384	16384	0	212992	16384	16384	0	16384	204800	8192	24576	16384	8192	204800	0	24576	16384	16384
18	217088	0	28672	8192	8192	212992	16384	16384	16384	0	212992	16384	16384	0	16384	204800	0	24576	16384	16384	221184	0	24576	0	16384
18	221184	0	24576	0	16384	212992	16384	16384	16384	0	212992	16384	16384	0	16384	204800	0	24576	16384	16384	212992	8192	16384	8192	16384
18	212992	8192	16384	8192	16384	221184	16384	8192	0	16384	212992	16384	16384	0	16384	212992	16384	16384	16384	0	212992	16384	0	0	32768
18	212992	0	16384	0	32768	212992	16384	16384	16384	0	212992	16384	16384	0	16384	204800	0	24576	16384	16384	204800	8192	16384	16384	16384
18	204800	0	24576	16384	16384	212992	16384	16384	16384	0	212992	16384	16384	0	16384	196608	0	32768	32768	0	204800	8192	16384	16384	16384
18	212992	8192	16384	8192	16384	212992	16384	16384	16384	0	212992	16384	16384	0	16384	204800	8192	16384	16384	16384	212992	16384	0	0	32768
18	229376	0	32768	0	0	229376	16384	16384	0	0	212992	16384	16384	16384	0	225280	8192	20480	8192	0	212992	0	16384	16384	16384
18	225280	8192	20480	8192	0	229376	16384	16384	0	0	212992	16384	16384	16384	0	221184	16384	8192	16384	0	212992	0	16384	16384	16384
18	229376	16384	16384	0	0	229376	32768	0	0	0	212992	16384	16384	16384	0	221184	16384	8192	16384	0	221184	16384	8192	8192	8192
18	229376	16384	16384	0	0	221184	16384	8192	8192	8192	212992	16384	16384	16384	0	221184	16384	8192	16384	0	212992	0	16384	16384	16384
18	225280	8192	20480	8192	0	221184	16384	8192	16384	0	212992	16384	16384	16384	0	221184	0	24576	16384	0	212992	0	16384	16384	16384
18	221184	0	24576	16384	0	221184	16384	8192	16384	0	212992	16384	16384	16384	0	217088	8192	12288	24576	0	212992	0	16384	16384	16384
18	212992	0	16384	16384	16384	221184	16384	8192	8192	8192	212992	16384	16384	16384	0	221184	16384	8192	16384	0	212992	16384	0	16384	16384
18	212992	0	16384	16384	16384	221184	16384	8192	16384	0	212992	16384	16384	16384	0	212992	0	16384	32768	0	212992	8192	8192	24576	8192
18	212992	0	16384	16384	16384	221184	16384	8192	16384	0	212992	16384	16384	16384	0	212992	8192	8192	24576	8192	212992	16384	0	16384	16384
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	212992	16384	16384	16384	0	212992	8192	8192	24576	8192	204800	8192	8192	24576	16384
18	229376	0	32768	0	0	229376	16384	16384	0	0	212992	16384	16384	16384	0	212992	0	16384	16384	16384	225280	8192	20480	0	8192
18	225280	8192	20480	0	8192	229376	16384	16384	0	0	212992	16384	16384	16384	0	212992	0	16384	16384	16384	221184	16384	8192	0	16384
18	229376	16384	16384	0	0	221184	16384	8192	8192	8192	212992	16384	16384	16384	0	212992	0	16384	16384	16384	221184	16384	8192	0	16384
18	225280	8192	20480	0	8192	221184	16384	8192	0	16384	212992	16384	16384	16384	0	212992	0	16384	16384	16384	221184	0	24576	0	16384
18	221184	0	24576	0	16384	221184	16384	8192	0	16384	212992	16384	16384	16384	0	212992	0	16384	16384	16384	212992	8192	16384	8192	16384
18	212992	0	16384	16384	16384	221184	16384	8192	8192	8192	212992	16384	16384	16384	0	212992	16384	0	16384	16384	221184	16384	8192	0	16384
18	212992	0	16384	16384	16384	221184	16384	8192	0	16384	212992	16384	16384	16384	0	212992	16384	0	16384	16384	212992	8192	16384	8192	16384
18	212992	0	16384	16384	16384	212992	16384	0	16384	16384	212992	16384	16384	16384	0	204800	8192	8192	24576	16384	212992	8192	16384	8192	16384
18	212992	0	16384	16384	16384	212992	16384	16384	16384	0	204800	0	24576	16384	16384	204800	8192	8192	24576	16384	212992	8192	16384	8192	16384
18	212992	8192	16384	8192	16384	221184	16384	8192	0	16384	212992	16384	16384	16384	0	212992	16384	0	16384	16384	212992	16384	0	0	32768
18	212992	8192	16384	8192	16384	212992	16384	0	16384	16384	212992	16384	16384	16384	0	204800	8192	8192	24576	16384	212992	16384	0	0	32768
18	212992	0	16384	0	32768	212992	16384	16384	16384	0	204800	0	24576	16384	16384	204800	8192	8192	24576	16384	204800	8192	16384	16384	16384
18	212992	8192	16384	8192	16384	212992	16384	16384	16384	0	204800	8192	16384	16384	16384	204800	8192	8192	24576	16384	212992	16384	0	0	32768
18	204800	24576	16384	16384	0	196608	32768	16384	16384	0	196608	24576	24576	16384	0	196608	16384	16384	32768	0	196608	16384	16384	16384	16384
18	212992	16384	16384	16384	0	200704	20480	24576	8192	8192	212992	16384	16384	0	16384	196608	16384	32768	16384	0	204800	8192	16384	16384	16384
18	212992	16384	16384	16384	0	196608	16384	32768	16384	0	212992	16384	16384	0	16384	204800	8192	24576	16384	8192	204800	8192	16384	16384	16384
18	212992	16384	16384	16384	0	200704	20480	24576	8192	8192	212992	16384	16384	0	16384	204800	8192	16384	16384	16384	204800	24576	16384	0	16384
18	212992	16384	16384	16384	0	204800	24576	16384	0	16384	212992	16384	16384	0	16384	204800	8192	16384	16384	16384	212992	16384	8192	8192	16384
18	212992	16384	16384	16384	0	204800	24576	24576	8192	0	196608	16384	32768	16384	0	204800	24576	16384	16384	0	196608	16384	16384	16384	16384
18	212992	16384	16384	16384	0	196608	16384	32768	16384	0	200704	12288	24576	24576	0	204800	24576	16384	16384	0	196608	16384	16384	16384	16384
18	212992	16384	16384	16384	0	204800	24576	16384	16384	0	200704	12288	24576	24576	0	204800	8192	16384	32768	0	196608	16384	16384	16384	16384
18	212992	16384	16384	16384	0	204800	24576	16384	16384	0	204800	8192	16384	32768	0	212992	16384	0	32768	0	204800	16384	8192	24576	8192
18	212992	16384	16384	16384	0	204800	24576	16384	16384	0	204800	8192	16384	32768	0	204800	16384	8192	24576	8192	196608	16384	16384	16384	16384
18	204800	8192	16384	32768	0	204800	24576	16384	16384	0	200704	12288	24576	24576	0	196608	16384	16384	32768	0	196608	16384	16384	16384	16384
18	204800	24576	16384	16384	0	196608	24576	24576	16384	0	196608	16384	32768	16384	0	196608	16384	16384	32768	0	196608	16384	16384	16384	16384
18	204800	24576	16384	16384	0	196608	16384	32768	16384	0	200704	12288	24576	24576	0	196608	16384	16384	32768	0	196608	16384	16384	16384	16384
18	217088	28672	8192	0	8192	212992	32768	16384	0	0	212992	16384	16384	16384	0	212992	16384	0	16384	16384	204800	24576	16384	0	16384
18	212992	32768	16384	0	0	204800	24576	16384	8192	8192	212992	16384	16384	16384	0	212992	16384	0	16384	16384	204800	24576	16384	0	16384
18	217088	28672	8192	0	8192	204800	24576	16384	0	16384	212992	16384	16384	16384	0	212992	16384	0	16384	16384	221184	24576	0	0	16384
18	221184	24576	0	0	16384	204800	24576	16384	0	16384	212992	16384	16384	16384	0	212992	16384	0	16384	16384	212992	16384	8192	8192	16384
18	212992	16384	0	16384	16384	204800	24576	16384	8192	8192	212992	16384	16384	16384	0	196608	16384	16384	16384	16384	204800	24576	16384	0	16384
18	212992	16384	0	16384	16384	204800	24576	16384	0	16384	212992	16384	16384	16384	0	196608	16384	16384	16384	16384	212992	16384	8192	8192	16384
18	212992	16384	0	16384	16384	196608	16384	16384	16384	16384	212992	16384	16384	16384	0	204800	8192	8192	24576	16384	212992	16384	8192	8192	16384
18	212992	16384	16384	16384	0	200704	20480	24576	8192	8192	196608	16384	32768	16384	0	196608	16384	16384	16384	16384	204800	8192	16384	16384	16384
18	212992	16384	16384	16384	0	200704	20480	24576	8192	8192	204800	8192	16384	16384	16384	196608	16384	16384	16384	16384	204800	24576	16384	0	16384
18	212992	16384	16384	16384	0	204800	24576	16384	0	16384	204800	8192	16384	16384	16384	196608	16384	16384	16384	16384	212992	16384	8192	8192	16384
18	212992	16384	16384	16384	0	196608	16384	16384	16384	16384	204800	8192	16384	16384	16384	204800	8192	8192	24576	16384	212992	16384	8192	8192	16384
18	192512	20480	8192	16384	24576	196608	32768	0	32768	0	196608	32768	32768	0	0	196608	24576	16384	16384	8192	192512	20480	24576	16384	8192
18	192512	20480	8192	16384	24576	196608	32768	0	32768	0	192512	20480	24576	16384	8192	196608	24576	16384	16384	8192	188416	8192	16384	32768	16384
18	196608	24576	16384	16384	8192	196608	32768	0	32768	0	196608	32768	32768	0	0	196608	16384	16384	32768	0	192512	20480	24576	16384	8192
18	196608	24576	16384	16384	8192	196608	32768	0	32768	0	192512	20480	24576	16384	8192	196608	16384	16384	32768	0	188416	8192	16384	32768	16384
18	192512	20480	8192	16384	24576	196608	32768	0	32768	0	196608	32768	16384	16384	0	192512	20480	24576	16384	8192	188416	24576	16384	16384	16384
18	192512	20480	8192	16384	24576	196608	32768	0	32768	0	192512	20480	24576	16384	8192	192512	20480	8192	32768	8192	188416	24576	16384	16384	16384
18	192512	20480	8192	16384	24576	192512	20480	8192	32768	8192	192512	20480	24576	16384	8192	188416	8192	16384	32768	16384	188416	24576	16384	16384	16384
18	192512	20480	8192	16384	24576	196608	32768	32768	0	0	196608	16384	16384	16384	16384	196608	24576	16384	16384	8192	188416	8192	16384	32768	16384
18	196608	16384	16384	16384	16384	196608	32768	32768	0	0	196608	0	32768	32768	0	196608	24576	16384	16384	8192	192512	20480	24576	16384	8192
18	196608	16384	16384	16384	16384	192512	20480	24576	16384	8192	196608	0	32768	32768	0	196608	24576	16384	16384	8192	188416	8192	16384	32768	16384
18	196608	16384	16384	16384	16384	196608	24576	16384	16384	8192	196608	0	32768	32768	0	196608	8192	16384	32768	8192	188416	8192	16384	32768	16384
18	196608	8192	16384	32768	8192	196608	24576	16384	16384	8192	196608	0	32768	32768	0	196608	16384	16384	32768	0	188416	8192	16384	32768	16384
18	196608	24576	16384	16384	8192	196608	32768	32768	0	0	196608	0	32768	32768	0	196608	16384	16384	32768	0	192512	20480	24576	16384	8192
18	196608	24576	16384	16384	8192	192512	20480	24576	16384	8192	196608	0	32768	32768	0	196608	16384	16384	32768	0	188416	8192	16384	32768	16384
18	196608	16384	16384	32768	0	196608	24576	16384	24576	0	196608	16384	32768	16384	0	180224	16384	32768	32768	0	188416	24576	16384	24576	8192
18	196608	16384	16384	32768	0	188416	24576	16384	24576	8192	196608	16384	32768	16384	0	180224	16384	32768	32768	0	188416	16384	24576	24576	8192
18	188416	16384	24576	24576	8192	188416	24576	16384	24576	8192	196608	16384	32768	16384	0	180224	16384	32768	32768	0	180224	16384	32768	16384	16384
18	188416	24576	16384	32768	0	184320	28672	24576	24576	0	196608	32768	16384	16384	0	180224	16384	32768	32768	0	180224	32768	16384	16384	16384
18	196608	32768	16384	16384	0	184320	28672	24576	24576	0	188416	24576	32768	16384	0	180224	16384	32768	32768	0	180224	32768	16384	16384	16384
18	188416	24576	16384	32768	0	184320	28672	24576	24576	0	180224	32768	16384	16384	16384	180224	16384	32768	32768	0	172032	24576	16384	32768	16384
18	196608	32768	0	32768	0	196608	32768	16384	16384	0	196608	24576	16384	24576	0	180224	16384	32768	32768	0	188416	24576	16384	24576	8192
18	196608	24576	16384	24576	0	196608	32768	16384	16384	0	196608	16384	32768	16384	0	180224	16384	32768	32768	0	188416	24576	16384	24576	8192
18	188416	24576	16384	24576	8192	196608	32768	16384	16384	0	196608	16384	32768	16384	0	188416	24576	24576	24576	0	180224	16384	32768	16384	16384
18	188416	24576	16384	24576	8192	188416	24576	24576	24576	0	196608	16384	32768	16384	0	180224	16384	32768	32768	0	180224	16384	32768	16384	16384
18	196608	32768	16384	16384	0	188416	24576	32768	16384	0	196608	16384	32768	16384	0	188416	24576	24576	24576	0	180224	16384	32768	16384	16384
18	188416	24576	16384	32768	0	196608	32768	16384	16384	0	188416	24576	16384	24576	8192	180224	16384	32768	32768	0	180224	32768	16384	16384	16384
18	188416	24576	16384	24576	8192	196608	32768	16384	16384	0	188416	24576	24576	16384	8192	180224	16384	32768	32768	0	180224	32768	16384	16384	16384
18	188416	24576	16384	24576	8192	188416	24576	24576	16384	8192	180224	16384	32768	16384	16384	180224	16384	32768	32768	0	180224	32768	16384	16384	16384
18	196608	32768	16384	16384	0	188416	24576	32768	16384	0	188416	24576	24576	16384	8192	180224	16384	32768	32768	0	180224	32768	16384	16384	16384
18	188416	24576	24576	16384	8192	188416	24576	32768	16384	0	180224	16384	32768	16384	16384	180224	16384	32768	32768	0	180224	32768	16384	16384	16384
18	188416	24576	16384	32768	0	180224	32768	16384	16384	16384	188416	24576	16384	24576	8192	180224	16384	32768	32768	0	172032	24576	16384	32768	16384
18	188416	24576	16384	32768	0	184320	28672	24576	24576	0	180224	16384	32768	32768	0	180224	32768	16384	32768	0	172032	24576	16384	32768	16384
18	196608	0	32768	32768	0	196608	16384	16384	32768	0	196608	16384	32768	16384	0	180224	16384	32768	16384	16384	192512	24576	16384	20480	8192
18	196608	16384	16384	32768	0	196608	32768	0	32768	0	196608	16384	32768	16384	0	180224	16384	32768	16384	16384	192512	24576	16384	20480	8192
18	196608	0	32768	32768	0	192512	24576	16384	20480	8192	196608	16384	32768	16384	0	180224	16384	32768	16384	16384	192512	8192	32768	20480	8192
18	192512	8192	32768	20480	8192	192512	24576	16384	20480	8192	196608	16384	32768	16384	0	180224	16384	32768	16384	16384	188416	16384	32768	8192	16384
18	196608	0	32768	32768	0	196608	16384	16384	32768	0	192512	24576	16384	20480	8192	180224	16384	32768	16384	16384	188416	16384	16384	24576	16384
18	196608	16384	16384	32768	0	196608	32768	0	32768	0	192512	24576	16384	20480	8192	180224	16384	32768	16384	16384	188416	16384	16384	24576	16384
18	196608	0	32768	32768	0	192512	24576	16384	20480	8192	192512	8192	32768	20480	8192	180224	16384	32768	16384	16384	188416	16384	16384	24576	16384
18	192512	8192	32768	20480	8192	192512	24576	16384	20480	8192	188416	16384	32768	8192	16384	180224	16384	32768	16384	16384	188416	16384	16384	24576	16384
18	196608	32768	0	32768	0	196608	32768	16384	16384	0	196608	16384	32768	16384	0	180224	16384	32768	16384	16384	192512	24576	16384	20480	8192
18	196608	32768	0	32768	0	196608	32768	16384	16384	0	192512	24576	16384	20480	8192	180224	16384	32768	16384	16384	188416	32768	16384	8192	16384
18	167936	16384	45056	24576	8192	163840	32768	32768	32768	0	163840	32768	32768	16384	16384	163840	16384	49152	16384	16384	155648	16384	40960	32768	16384
18	163840	24576	40960	24576	8192	163840	32768	32768	32768	0	163840	32768	32768	16384	16384	147456	16384	49152	32768	16384	155648	16384	40960	32768	16384
18	167936	16384	45056	24576	8192	163840	32768	32768	32768	0	163840	32768	32768	16384	16384	155648	16384	40960	32768	16384	172032	16384	40960	16384	16384
18	172032	16384	40960	16384	16384	163840	32768	32768	32768	0	163840	32768	32768	16384	16384	155648	16384	40960	32768	16384	163840	24576	32768	24576	16384
18	163840	24576	32768	24576	16384	172032	32768	24576	16384	16384	163840	32768	32768	16384	16384	163840	32768	32768	32768	0	163840	32768	16384	16384	32768
18	163840	24576	32768	24576	16384	163840	32768	32768	32768	0	163840	32768	32768	16384	16384	155648	16384	40960	32768	16384	147456	16384	32768	32768	32768
18	155648	16384	40960	32768	16384	163840	32768	32768	32768	0	163840	32768	32768	16384	16384	147456	16384	49152	32768	16384	155648	24576	32768	32768	16384
18	163840	24576	32768	24576	16384	163840	32768	32768	32768	0	163840	32768	32768	16384	16384	155648	24576	32768	32768	16384	163840	32768	16384	16384	32768
18	184320	24576	28672	24576	0	188416	32768	24576	16384	0	180224	32768	32768	16384	0	180224	32768	16384	32768	0	180224	16384	32768	16384	16384
18	184320	24576	28672	24576	0	180224	32768	32768	16384	0	176128	24576	36864	24576	0	180224	32768	16384	32768	0	180224	16384	32768	16384	16384
18	176128	24576	36864	24576	0	180224	32768	32768	16384	0	163840	32768	32768	32768	0	180224	32768	16384	32768	0	172032	24576	32768	24576	8192
18	176128	24576	36864	24576	0	180224	32768	32768	16384	0	172032	24576	32768	24576	8192	180224	32768	16384	32768	0	180224	16384	32768	16384	16384
18	184320	24576	28672	24576	0	180224	16384	32768	16384	16384	176128	24576	36864	24576	0	180224	32768	16384	32768	0	172032	16384	24576	32768	16384
18	176128	24576	36864	24576	0	180224	16384	32768	16384	16384	172032	24576	32768	24576	8192	180224	32768	16384	32768	0	172032	16384	24576	32768	16384
18	176128	24576	36864	24576	0	172032	24576	32768	24576	8192	163840	32768	32768	32768	0	180224	32768	16384	32768	0	172032	16384	24576	32768	16384
18	180224	32768	32768	16384	0	172032	40960	24576	24576	0	163840	32768	32768	32768	0	180224	32768	16384	32768	0	172032	32768	24576	24576	8192
18	180224	32768	32768	16384	0	172032	32768	24576	24576	8192	163840	32768	32768	32768	0	180224	32768	16384	32768	0	172032	24576	32768	24576	8192
18	180224	32768	32768	16384	0	172032	32768	24576	24576	8192	172032	24576	32768	24576	8192	180224	32768	16384	32768	0	180224	16384	32768	16384	16384
18	180224	24576	24576	24576	8192	180224	32768	16384	16384	16384	172032	24576	32768	24576	8192	180224	32768	16384	32768	0	172032	16384	24576	32768	16384
18	172032	24576	32768	24576	8192	180224	32768	16384	16384	16384	172032	32768	24576	24576	8192	180224	32768	16384	32768	0	172032	16384	24576	32768	16384
18	172032	24576	32768	24576	8192	172032	32768	24576	24576	8192	163840	32768	32768	32768	0	180224	32768	16384	32768	0	172032	16384	24576	32768	16384
18	172032	24576	32768	24576	8192	180224	32768	16384	16384	16384	163840	32768	32768	32768	0	172032	16384	24576	32768	16384	172032	16384	24576	24576	24576
18	184320	24576	28672	24576	0	180224	32768	16384	32768	0	163840	32768	32768	32768	0	180224	16384	32768	32768	0	176128	24576	20480	32768	8192
18	184320	24576	28672	24576	0	176128	24576	20480	32768	8192	163840	32768	32768	32768	0	180224	16384	32768	32768	0	172032	16384	24576	32768	16384
18	180224	16384	32768	32768	0	180224	32768	16384	32768	0	163840	32768	32768	32768	0	176128	24576	20480	40960	0	176128	24576	20480	32768	8192
18	163840	16384	32768	32768	16384	172032	16384	24576	24576	24576	163840	32768	32768	32768	0	172032	16384	24576	32768	16384	163840	32768	16384	32768	16384
18	167936	24576	28672	28672	12288	180224	32768	16384	16384	16384	163840	32768	32768	32768	0	172032	16384	24576	32768	16384	163840	32768	16384	32768	16384
18	167936	24576	28672	32768	8192	172032	32768	24576	24576	8192	163840	32768	32768	32768	0	180224	32768	16384	32768	0	163840	32768	16384	32768	16384
18	163840	16384	32768	32768	16384	172032	16384	24576	32768	16384	163840	32768	32768	32768	0	163840	24576	24576	40960	8192	163840	32768	16384	32768	16384
18	176128	24576	36864	16384	8192	180224	16384	32768	16384	16384	163840	32768	32768	32768	0	163840	16384	32768	32768	16384	172032	32768	24576	16384	16384
18	180224	32768	32768	16384	0	172032	32768	24576	24576	8192	163840	32768	32768	32768	0	180224	16384	32768	16384	16384	172032	32768	24576	16384	16384
18	172032	24576	32768	24576	8192	180224	32768	16384	16384	16384	163840	32768	32768	32768	0	172032	16384	24576	24576	24576	172032	32768	24576	16384	16384
18	180224	16384	32768	16384	16384	172032	16384	24576	24576	24576	163840	32768	32768	32768	0	163840	16384	32768	32768	16384	172032	32768	24576	16384	16384
18	176128	24576	36864	16384	8192	172032	32768	24576	16384	16384	163840	32768	32768	32768	0	163840	16384	32768	32768	16384	172032	16384	40960	16384	16384
18	172032	16384	40960	16384	16384	172032	32768	24576	16384	16384	163840	32768	32768	32768	0	163840	16384	32768	32768	16384	163840	24576	32768	24576	16384
18	163840	16384	32768	32768	16384	172032	16384	24576	24576	24576	163840	32768	32768	32768	0	163840	32768	16384	32768	16384	172032	16384	24576	16384	32768
